week_ending,store_code,city,division_code,categorie,sales,units
2025-06-22,CP48,Beloeil,PC,TES,1710.1699999999998,83.0
2025-06-22,CP48,Beloeil,PI,ZAP,3964.37,115.0
2025-06-22,CP48,Beloeil,PI,ZHT,401.82,18.0
2025-06-22,CP48,Beloeil,PI,ZSP,306.46,54.0
2025-06-22,CP48,Beloeil,SE,SE,519.95,8.0
2025-06-22,CP48,Beloeil,SP,SP,15499.0,1.0
2025-06-22,CP48,Beloeil,TO,CTO,3600.0,1.0
2025-06-22,CP48,Beloeil,TO,TAC,149.99,4.0
2025-06-22,CP48,Beloeil,TO,TRA,1612.46,4.0
2025-06-29,CP08,Longueuil,AM,AE,3139.61,41.0
2025-06-29,CP08,Longueuil,AM,AR,27.99,1.0
2025-06-29,CP08,Longueuil,AM,FB,549.99,1.0
2025-06-29,CP08,Longueuil,AP,AP,20080.81,308.0
2025-06-29,CP08,Longueuil,AP,API,28771.49,233.0
2025-06-29,CP08,Longueuil,AP,PP,4595.97,628.5
2025-06-29,CP08,Longueuil,AS,AS,2822.03,363.0
2025-06-29,CP08,Longueuil,AS,ASC,3956.95,5.0
2025-06-29,CP08,Longueuil,AZ,AZF,5.98,2.0
2025-06-29,CP08,Longueuil,BQ,BA,802.81,20.0
2025-06-29,CP08,Longueuil,BQ,BC,120.99,4.0
2025-06-29,CP08,Longueuil,BQ,BLP,499.99,1.0
2025-06-29,CP08,Longueuil,CC,CC,0.0,1.0
2025-06-29,CP08,Longueuil,CH,THE,18229.91,9.0
2025-06-29,CP08,Longueuil,FI,AF,65.17,4.0
2025-06-29,CP08,Longueuil,FI,FEE,1099.99,1.0
2025-06-29,CP08,Longueuil,FI,FMA,1599.99,1.0
2025-06-29,CP08,Longueuil,FI,FRA,2199.99,1.0
2025-06-29,CP08,Longueuil,FI,FVR,399.99,1.0
2025-06-29,CP08,Longueuil,GA,GA,1039.92,9.0
2025-06-29,CP08,Longueuil,GA,GAP,3599.99,1.0
2025-06-29,CP08,Longueuil,GA,GRS,5599.97,3.0
2025-06-29,CP08,Longueuil,HT,HAC,2099.0,1.0
2025-06-29,CP08,Longueuil,HT,HRE,1042.89,1.0
2025-06-29,CP08,Longueuil,HT,HTS,649.99,1.0
2025-06-29,CP08,Longueuil,HT,HYB,1999.0,1.0
2025-06-29,CP08,Longueuil,IN,INP,3360.0,3.0
2025-06-29,CP08,Longueuil,IN,INT,1119.96,4.0
2025-06-29,CP08,Longueuil,IN,INTO,1775.0,4.0
2025-06-29,CP08,Longueuil,INM,INMM,449.99,2.0
2025-06-29,CP08,Longueuil,INM,INMP,2880.0,9.0
2025-06-29,CP08,Longueuil,INM,INMT,330.0,2.0
2025-06-29,CP08,Longueuil,LI,LV,1729.88,47.0
2025-06-29,CP08,Longueuil,LO,LE,571.77,24.0
2025-06-29,CP08,Longueuil,LO,LG,1713.14,51.0
2025-06-29,CP08,Longueuil,LO,LJ,1243.27,109.0
2025-06-29,CP08,Longueuil,LO,LOV,24.47,7.0
2025-06-29,CP08,Longueuil,LO,LP,29.979999999999997,2.0
2025-06-29,CP08,Longueuil,ME,M1,3200.41,3.0
2025-06-29,CP08,Longueuil,ME,M3,5534.06,12.0
2025-06-29,CP08,Longueuil,ME,M4,14967.8,69.0
2025-06-29,CP08,Longueuil,ME,M5,12134.24,17.0
2025-06-29,CP08,Longueuil,ME,M7,3209.46,2.0
2025-06-29,CP08,Longueuil,ME,M9,704.49,3.0
2025-06-29,CP08,Longueuil,ME,MA,3333.5,50.0
2025-06-29,CP08,Longueuil,ME,MB,449.99,1.0
2025-06-29,CP08,Longueuil,ME,MC,274.38,12.0
2025-06-29,CP08,Longueuil,ME,ME,2187.43,4.0
2025-06-29,CP08,Longueuil,ME,ML,3513.8900000000003,3.0
2025-06-29,CP08,Longueuil,ME,MO,353.90999999999997,4.0
2025-06-29,CP08,Longueuil,ME,MS,1700.38,1.0
2025-06-29,CP08,Longueuil,MK,MK,15.0,3.0
2025-06-29,CP08,Longueuil,PA,MPP,51.98,2.0
2025-06-29,CP08,Longueuil,PA,PA,1526.34,9.0
2025-06-29,CP08,Longueuil,PA,PM,401.89,6.0
2025-06-29,CP08,Longueuil,PA,PMD,482.20000000000005,2.0
2025-06-29,CP08,Longueuil,PA,PS,1899.99,1.0
2025-06-29,CP08,Longueuil,PA,PSD,1817.99,3.0
2025-06-29,CP08,Longueuil,PC,PIS,28607.18,1276.0
2025-06-29,CP08,Longueuil,PC,SPA,1538.2,80.0
2025-06-29,CP08,Longueuil,PC,TES,889.56,44.0
2025-06-29,CP08,Longueuil,PI,ZAP,10728.130000000001,151.0
2025-06-29,CP08,Longueuil,PI,ZGA,52.99,14.0
2025-06-29,CP08,Longueuil,PI,ZHT,124.94999999999999,5.0
2025-06-29,CP08,Longueuil,PI,ZME,89.98,2.0
2025-06-29,CP08,Longueuil,PI,ZSP,2538.4900000000002,95.0
2025-06-29,CP08,Longueuil,SE,SE,1385.91,17.0
2025-06-29,CP08,Longueuil,SP,SP,34436.53,4.0
2025-06-29,CP08,Longueuil,TO,CTO,2929.0,1.0
2025-06-29,CP08,Longueuil,TO,TAC,1709.97,4.0
2025-06-29,CP08,Longueuil,TO,TRA,3852.42,8.0
2025-06-29,CP202,Nepean,AP,AP,13602.74,26.0
2025-06-29,CP202,Nepean,AP,API,10068.36,64.0
2025-06-29,CP202,Nepean,AP,PP,1396.46,154.0
2025-06-29,CP202,Nepean,AP,TES,687.64,36.0
2025-06-29,CP202,Nepean,AP,ZAP,759.95,5.0
2025-06-29,CP202,Nepean,AS,AS,3404.88,48.0
2025-06-29,CP202,Nepean,AS,ASC,0.0,1.0
2025-06-29,CP202,Nepean,AS,SPA,312.86,14.0
2025-06-29,CP202,Nepean,AS,TES,71.96,4.0
2025-06-29,CP202,Nepean,GA,GAP,3149.99,1.0
2025-06-29,CP202,Nepean,GA,GRB,8699.99,1.0
2025-06-29,CP202,Nepean,GA,GRC,4499.99,1.0
2025-06-29,CP202,Nepean,GA,GRS,9999.95,5.0
2025-06-29,CP202,Nepean,LO,LE,69.96,4.0
2025-06-29,CP202,Nepean,LO,LG,225.41,9.0
2025-06-29,CP202,Nepean,LO,LJ,48.39,11.0
2025-06-29,CP202,Nepean,LO,LOV,9.99,1.0
2025-06-29,CP202,Nepean,LO,LP,70.96000000000001,4.0
2025-06-29,CP202,Nepean,LO,MK,2.99,1.0
2025-06-29,CP202,Nepean,ME,GA,1249.96,4.0
2025-06-29,CP202,Nepean,ME,M1,11542.44,5.0
2025-06-29,CP202,Nepean,ME,M3,1019.44,4.0
2025-06-29,CP202,Nepean,ME,M4,4248.14,30.0
2025-06-29,CP202,Nepean,ME,M5,8750.36,11.0
2025-06-29,CP202,Nepean,ME,M7,2496.4300000000003,3.0
2025-06-29,CP202,Nepean,ME,MA,541.96,4.0
2025-06-29,CP202,Nepean,ME,MB,999.99,1.0
2025-06-29,CP202,Nepean,ME,MC,544.37,28.0
2025-06-29,CP202,Nepean,ME,MO,272.96999999999997,3.0
2025-06-29,CP202,Nepean,ME,ZME,669.96,4.0
2025-06-29,CP202,Nepean,MK,MK,0.99,1.0
2025-06-29,CP202,Nepean,PA,PA,1096.38,8.0
2025-06-29,CP202,Nepean,PA,PM,847.47,9.0
2025-06-29,CP202,Nepean,PA,PMD,350.42,2.0
2025-06-29,CP202,Nepean,PA,PSD,2548.64,4.0
2025-06-29,CP202,Nepean,PC,PIS,22797.63,1187.0
2025-06-29,CP202,Nepean,PC,SPA,2533.9,164.0
2025-06-29,CP202,Nepean,PC,TES,11.97,3.0
2025-06-29,CP202,Nepean,PI,AP,164.9,10.0
2025-06-29,CP202,Nepean,PI,API,66.99,1.0
2025-06-29,CP202,Nepean,PI,PP,955.61,139.0
2025-06-29,CP202,Nepean,PI,TES,0.0,1.0
2025-06-29,CP202,Nepean,PI,ZGA,65.99,1.0
2025-06-29,CP202,Nepean,SP,SP,33017.81,3.0
2025-06-29,CP37,Gatineau,AP,AP,8168.41,60.0
2025-06-29,CP37,Gatineau,AP,API,35178.72,326.0
2025-06-29,CP37,Gatineau,AP,PP,3135.4,586.0
2025-06-29,CP37,Gatineau,AP,TES,1759.1299999999999,87.0
2025-06-29,CP37,Gatineau,AP,ZAP,459.97,3.0
2025-06-29,CP37,Gatineau,AS,AS,2140.49,57.0
2025-06-29,CP37,Gatineau,AS,ASC,0.0,1.0
2025-06-29,CP37,Gatineau,AS,SPA,474.81,19.0
2025-06-29,CP37,Gatineau,AS,TES,325.82,18.0
2025-06-29,CP37,Gatineau,BQ,BA,104.96,4.0
2025-06-29,CP37,Gatineau,BQ,BC,14.0,1.0
2025-06-29,CP37,Gatineau,BQ,BLP,49.99000000000001,1.0
2025-06-29,CP37,Gatineau,CH,THE,6197.99,3.0
2025-06-29,CP37,Gatineau,GA,GRS,5681.17,3.0
2025-06-29,CP37,Gatineau,HT,HAC,2599.0,1.0
2025-06-29,CP37,Gatineau,HT,HRE,14996.0,4.0
2025-06-29,CP37,Gatineau,HT,HYB,6098.0,2.0
2025-06-29,CP37,Gatineau,LO,AP,0.0,-1.0
2025-06-29,CP37,Gatineau,LO,HTG,279.98,2.0
2025-06-29,CP37,Gatineau,LO,LE,513.82,18.0
2025-06-29,CP37,Gatineau,LO,LG,1303.24,64.0
2025-06-29,CP37,Gatineau,LO,LJ,706.9,110.0
2025-06-29,CP37,Gatineau,LO,LP,567.59,41.0
2025-06-29,CP37,Gatineau,LO,MK,26.910000000000004,9.0
2025-06-29,CP37,Gatineau,LO,SPG,699.99,1.0
2025-06-29,CP37,Gatineau,ME,GA,696.13,3.0
2025-06-29,CP37,Gatineau,ME,M1,9018.56,3.0
2025-06-29,CP37,Gatineau,ME,M3,2589.19,7.0
2025-06-29,CP37,Gatineau,ME,M4,5729.67,29.0
2025-06-29,CP37,Gatineau,ME,M5,3172.23,6.0
2025-06-29,CP37,Gatineau,ME,M7,3365.9400000000005,3.0
2025-06-29,CP37,Gatineau,ME,MA,387.94,6.0
2025-06-29,CP37,Gatineau,ME,MB,119.99,1.0
2025-06-29,CP37,Gatineau,ME,MC,684.45,20.0
2025-06-29,CP37,Gatineau,ME,MF,999.99,1.0
2025-06-29,CP37,Gatineau,ME,ML,939.32,1.0
2025-06-29,CP37,Gatineau,ME,MO,299.96000000000004,4.0
2025-06-29,CP37,Gatineau,ME,MS,1478.57,1.0
2025-06-29,CP37,Gatineau,ME,PA,163.95,5.0
2025-06-29,CP37,Gatineau,MK,MK,12.87,13.0
2025-06-29,CP37,Gatineau,PA,PA,1116.98,12.0
2025-06-29,CP37,Gatineau,PA,PM,809.23,10.0
2025-06-29,CP37,Gatineau,PA,PMD,1059.0,6.0
2025-06-29,CP37,Gatineau,PA,PSD,1252.44,2.0
2025-06-29,CP37,Gatineau,PC,PIS,54078.909999999996,2541.0
2025-06-29,CP37,Gatineau,PC,SPA,7478.59,341.0
2025-06-29,CP37,Gatineau,PC,TES,71.82000000000001,18.0
2025-06-29,CP37,Gatineau,PI,AP,573.22,130.0
2025-06-29,CP37,Gatineau,PI,PP,3034.12,527.0
2025-06-29,CP37,Gatineau,PI,ZAP,213.88,16.0
2025-06-29,CP37,Gatineau,PI,ZGA,586.98,29.0
2025-06-29,CP37,Gatineau,PI,ZME,48.0,24.0
2025-06-29,CP37,Gatineau,SP,SP,45997.0,3.0
2025-06-29,CP37,Gatineau,TO,TAC,594.99,9.0
2025-06-29,CP37,Gatineau,TO,TRA,2659.94,6.0
2025-06-29,CP44,St-Constant,AP,AP,4220.35,183.0
2025-06-29,CP44,St-Constant,AP,API,20061.49,156.0
2025-06-29,CP44,St-Constant,AP,PP,4430.69,591.5
2025-06-29,CP44,St-Constant,AS,AS,2449.78,445.0
2025-06-29,CP44,St-Constant,AS,ZSP,75.98,2.0
2025-06-29,CP44,St-Constant,AZ,AZF,2.99,1.0
2025-06-29,CP44,St-Constant,BQ,BA,195.84,8.0
2025-06-29,CP44,St-Constant,BQ,BC,41.0,1.0
2025-06-29,CP44,St-Constant,BQ,BLP,399.99,1.0
2025-06-29,CP44,St-Constant,CA,CAB,9999.99,1.0
2025-06-29,CP44,St-Constant,CH,THE,3499.98,2.0
2025-06-29,CP44,St-Constant,GA,GA,219.99,1.0
2025-06-29,CP44,St-Constant,GA,GAP,3599.99,1.0
2025-06-29,CP44,St-Constant,GA,GRS,1699.99,1.0
2025-06-29,CP44,St-Constant,HT,HAC,2499.0,1.0
2025-06-29,CP44,St-Constant,HT,HRE,13197.0,3.0
2025-06-29,CP44,St-Constant,HT,HYB,1999.0,1.0
2025-06-29,CP44,St-Constant,IN,INO,4520.0,2.0
2025-06-29,CP44,St-Constant,IN,INP,3625.0,3.0
2025-06-29,CP44,St-Constant,IN,INTO,725.0,2.0
2025-06-29,CP44,St-Constant,INM,INMM,1779.99,1.0
2025-06-29,CP44,St-Constant,INM,INMP,200.0,3.0
2025-06-29,CP44,St-Constant,INM,INMT,330.0,2.0
2025-06-29,CP44,St-Constant,LI,LV,1209.92,29.0
2025-06-29,CP44,St-Constant,LO,LE,494.24,28.0
2025-06-29,CP44,St-Constant,LO,LG,1509.49,51.0
2025-06-29,CP44,St-Constant,LO,LJ,597.72,51.0
2025-06-29,CP44,St-Constant,LO,LOV,94.4,16.0
2025-06-29,CP44,St-Constant,LO,LP,270.2,11.0
2025-06-29,CP44,St-Constant,ME,M1,2249.99,1.0
2025-06-29,CP44,St-Constant,ME,M3,469.66,1.0
2025-06-29,CP44,St-Constant,ME,M4,1839.44,13.0
2025-06-29,CP44,St-Constant,ME,M5,492.46000000000004,2.0
2025-06-29,CP44,St-Constant,ME,M9,219.17,1.0
2025-06-29,CP44,St-Constant,ME,MA,447.93,7.0
2025-06-29,CP44,St-Constant,ME,MB,899.98,2.0
2025-06-29,CP44,St-Constant,ME,MC,0.0,-4.0
2025-06-29,CP44,St-Constant,ME,MO,29.99,1.0
2025-06-29,CP44,St-Constant,MK,MK,0.0,1.0
2025-06-29,CP44,St-Constant,PA,PA,272.44,5.0
2025-06-29,CP44,St-Constant,PA,PM,447.21999999999997,6.0
2025-06-29,CP44,St-Constant,PA,PMD,328.76,2.0
2025-06-29,CP44,St-Constant,PA,PSD,1121.22,2.0
2025-06-29,CP44,St-Constant,PC,PIS,18419.89,862.0
2025-06-29,CP44,St-Constant,PC,SPA,1917.63,91.0
2025-06-29,CP44,St-Constant,PC,TES,419.73999999999995,26.0
2025-06-29,CP44,St-Constant,PI,ZAP,2012.84,60.0
2025-06-29,CP44,St-Constant,PI,ZGA,0.0,-5.0
2025-06-29,CP44,St-Constant,PI,ZHT,85.97,3.0
2025-06-29,CP44,St-Constant,PI,ZME,27.979999999999997,2.0
2025-06-29,CP44,St-Constant,PI,ZSP,538.89,11.0
2025-06-29,CP44,St-Constant,SE,SE,514.95,10.0
2025-06-29,CP44,St-Constant,SP,SP,15998.0,2.0
2025-06-29,CP44,St-Constant,TO,TAC,600.99,4.0
2025-06-29,CP44,St-Constant,TO,TRA,2342.45,5.0
2025-06-29,CP48,Beloeil,AM,AE,224.98,2.0
2025-06-29,CP48,Beloeil,AM,AR,27.99,1.0
2025-06-29,CP48,Beloeil,AP,AP,13515.56,350.0
2025-06-29,CP48,Beloeil,AP,API,28705.23,297.0
2025-06-29,CP48,Beloeil,AP,PP,6103.91,785.0
2025-06-29,CP48,Beloeil,AS,AS,2868.62,391.5
2025-06-29,CP48,Beloeil,AZ,AZF,14.950000000000001,5.0
2025-06-29,CP48,Beloeil,BQ,BA,946.74,27.0
2025-06-29,CP48,Beloeil,BQ,BC,65.99,2.0
2025-06-29,CP48,Beloeil,BQ,BLP,2669.96,4.0
2025-06-29,CP48,Beloeil,CH,THE,13549.93,7.0
2025-06-29,CP48,Beloeil,FI,AF,34.99,1.0
2025-06-29,CP48,Beloeil,GA,GAP,3599.99,1.0
2025-06-29,CP48,Beloeil,GA,GRS,6099.969999999999,3.0
2025-06-29,CP48,Beloeil,HT,HAC,1799.0,1.0
2025-06-29,CP48,Beloeil,HT,HRE,11096.0,4.0
2025-06-29,CP48,Beloeil,HT,HTG,129.99,1.0
2025-06-29,CP48,Beloeil,HT,HYB,2299.0,1.0
2025-06-29,CP48,Beloeil,IN,INM,819.99,1.0
2025-06-29,CP48,Beloeil,IN,INP,4720.0,5.0
2025-06-29,CP48,Beloeil,IN,INT,559.98,2.0
2025-06-29,CP48,Beloeil,IN,INTO,860.0,2.0
2025-06-29,CP48,Beloeil,INM,INMP,2805.0,10.0
2025-06-29,CP48,Beloeil,INM,INMT,165.0,1.0
2025-06-29,CP48,Beloeil,LI,LV,949.92,38.0
2025-06-29,CP48,Beloeil,LO,LE,818.15,36.0
2025-06-29,CP48,Beloeil,LO,LG,3306.3900000000003,81.0
2025-06-29,CP48,Beloeil,LO,LJ,2622.04,184.0
2025-06-29,CP48,Beloeil,LO,LOV,17.48,2.0
2025-06-29,CP48,Beloeil,LO,LP,581.64,36.0
2025-06-29,CP48,Beloeil,ME,M1,2430.42,2.0
2025-06-29,CP48,Beloeil,ME,M3,3475.42,8.0
2025-06-29,CP48,Beloeil,ME,M4,5001.17,19.0
2025-06-29,CP48,Beloeil,ME,M5,3517.33,5.0
2025-06-29,CP48,Beloeil,ME,M7,1699.98,2.0
2025-06-29,CP48,Beloeil,ME,M9,194.85,1.0
2025-06-29,CP48,Beloeil,ME,MA,2200.89,89.0
2025-06-29,CP48,Beloeil,ME,MB,3013.4900000000002,2.0
2025-06-29,CP48,Beloeil,ME,MC,898.12,27.0
2025-06-29,CP48,Beloeil,ME,ME,1917.83,4.0
2025-06-29,CP48,Beloeil,ME,ML,939.35,1.0
2025-06-29,CP48,Beloeil,ME,MO,306.96,4.0
2025-06-29,CP48,Beloeil,ME,MS,1800.43,1.0
2025-06-29,CP48,Beloeil,MK,MK,1.99,1.0
2025-06-29,CP48,Beloeil,PA,PA,268.98,3.0
2025-06-29,CP48,Beloeil,PA,PM,80.99,1.0
2025-06-29,CP48,Beloeil,PA,PSD,1211.22,2.0
2025-06-29,CP48,Beloeil,PC,PIS,31574.53,1299.0
2025-06-29,CP48,Beloeil,PC,SPA,2226.43,107.0
2025-06-29,CP48,Beloeil,PC,TES,1339.34,66.0
2025-06-29,CP48,Beloeil,PI,ZAP,4800.17,96.0
2025-06-29,CP48,Beloeil,PI,ZGA,34.29,15.0
2025-06-29,CP48,Beloeil,PI,ZHT,119.94,6.0
2025-06-29,CP48,Beloeil,PI,ZSP,432.41,59.0
2025-06-29,CP48,Beloeil,SE,SE,389.92999999999995,7.0
2025-06-29,CP48,Beloeil,SP,SP,5499.0,1.0
2025-06-29,CP48,Beloeil,TO,CTO,1144.0,1.0
2025-06-29,CP48,Beloeil,TO,TAC,299.99,6.0
2025-06-29,CP48,Beloeil,TO,TRA,989.98,2.0
2025-07-06,CP08,Longueuil,AM,AE,379.95,5.0
2025-07-06,CP08,Longueuil,AP,AP,14540.78,224.0
2025-07-06,CP08,Longueuil,AP,API,25209.43,206.0
2025-07-06,CP08,Longueuil,AP,PP,3963.72,509.5
2025-07-06,CP08,Longueuil,AS,AS,2445.56,230.0
2025-07-06,CP08,Longueuil,AS,ZSP,113.97,3.0
2025-07-06,CP08,Longueuil,AZ,AZF,11.97,3.0
2025-07-06,CP08,Longueuil,BQ,BA,398.89,11.0
2025-07-06,CP08,Longueuil,BQ,BC,41.0,1.0
2025-07-06,CP08,Longueuil,BQ,BE,251.99,1.0
2025-07-06,CP08,Longueuil,BQ,BLP,4669.98,3.0
2025-07-06,CP08,Longueuil,CH,THE,8979.97,3.0
2025-07-06,CP08,Longueuil,FI,FBA,299.99,1.0
2025-07-06,CP08,Longueuil,FI,FEE,679.99,1.0
2025-07-06,CP08,Longueuil,GA,GA,1049.85,15.0
2025-07-06,CP08,Longueuil,GA,GRS,499.99,1.0
2025-07-06,CP08,Longueuil,HT,HAC,4204.18,2.0
2025-07-06,CP08,Longueuil,HT,HRE,3399.0,1.0
2025-07-06,CP08,Longueuil,IN,INP,2470.0,2.0
2025-07-06,CP08,Longueuil,IN,INT,559.98,2.0
2025-07-06,CP08,Longueuil,IN,INTO,1225.0,3.0
2025-07-06,CP08,Longueuil,INM,INMM,469.99,1.0
2025-07-06,CP08,Longueuil,INM,INMP,2415.0,7.0
2025-07-06,CP08,Longueuil,LI,LV,649.92,20.0
2025-07-06,CP08,Longueuil,LO,LE,243.89000000000001,11.0
2025-07-06,CP08,Longueuil,LO,LG,1555.77,41.0
2025-07-06,CP08,Longueuil,LO,LJ,1000.61,74.0
2025-07-06,CP08,Longueuil,LO,LOV,17.98,2.0
2025-07-06,CP08,Longueuil,LO,LP,8.49,1.0
2025-07-06,CP08,Longueuil,ME,M1,8848.78,6.0
2025-07-06,CP08,Longueuil,ME,M2,249.99,1.0
2025-07-06,CP08,Longueuil,ME,M3,1839.74,26.0
2025-07-06,CP08,Longueuil,ME,M4,10819.28,61.0
2025-07-06,CP08,Longueuil,ME,M5,6623.82,15.0
2025-07-06,CP08,Longueuil,ME,M7,2419.9700000000003,3.0
2025-07-06,CP08,Longueuil,ME,MA,2886.4700000000003,32.0
2025-07-06,CP08,Longueuil,ME,MB,2500.4700000000003,3.0
2025-07-06,CP08,Longueuil,ME,MC,523.3299999999999,27.0
2025-07-06,CP08,Longueuil,ME,ME,1949.97,3.0
2025-07-06,CP08,Longueuil,ME,MF,0.0,1.0
2025-07-06,CP08,Longueuil,ME,ML,799.99,1.0
2025-07-06,CP08,Longueuil,ME,MO,369.90999999999997,8.0
2025-07-06,CP08,Longueuil,MK,MK,20.0,4.0
2025-07-06,CP08,Longueuil,PA,PA,1219.44,10.0
2025-07-06,CP08,Longueuil,PA,PM,857.03,7.0
2025-07-06,CP08,Longueuil,PA,PMD,758.97,3.0
2025-07-06,CP08,Longueuil,PA,PSD,2850.51,3.0
2025-07-06,CP08,Longueuil,PC,PIS,24944.98,1108.0
2025-07-06,CP08,Longueuil,PC,SPA,1199.39,61.0
2025-07-06,CP08,Longueuil,PC,TES,777.49,51.0
2025-07-06,CP08,Longueuil,PI,ZAP,6281.47,118.0
2025-07-06,CP08,Longueuil,PI,ZGA,20.0,10.0
2025-07-06,CP08,Longueuil,PI,ZHT,1078.41,12.0
2025-07-06,CP08,Longueuil,PI,ZME,48.98,10.0
2025-07-06,CP08,Longueuil,PI,ZSP,1879.9,80.0
2025-07-06,CP08,Longueuil,PI,ZTH,62.99,1.0
2025-07-06,CP08,Longueuil,SE,SE,1241.93,24.0
2025-07-06,CP08,Longueuil,TO,CTO,3300.0,1.0
2025-07-06,CP08,Longueuil,TO,TAC,939.39,4.0
2025-07-06,CP08,Longueuil,TO,TRA,1272.72,3.0
2025-07-06,CP202,Nepean,AP,AP,3569.8199999999997,19.0
2025-07-06,CP202,Nepean,AP,API,5946.27,73.0
2025-07-06,CP202,Nepean,AP,PP,852.38,113.0
2025-07-06,CP202,Nepean,AP,TES,501.75,27.0
2025-07-06,CP202,Nepean,AP,ZAP,149.99,1.0
2025-07-06,CP202,Nepean,AS,AS,1579.55,31.0
2025-07-06,CP202,Nepean,AS,ASC,2959.96,5.0
2025-07-06,CP202,Nepean,AS,SPA,339.53,17.0
2025-07-06,CP202,Nepean,AS,TES,73.96,5.0
2025-07-06,CP202,Nepean,CH,ACG,3749.99,1.0
2025-07-06,CP202,Nepean,GA,GRB,7299.99,1.0
2025-07-06,CP202,Nepean,GA,GRS,3799.98,2.0
2025-07-06,CP202,Nepean,LO,AP,49.99,1.0
2025-07-06,CP202,Nepean,LO,HTG,169.99,1.0
2025-07-06,CP202,Nepean,LO,LE,51.93,7.0
2025-07-06,CP202,Nepean,LO,LG,303.83,17.0
2025-07-06,CP202,Nepean,LO,LJ,114.89999999999999,10.0
2025-07-06,CP202,Nepean,LO,LOV,9.99,1.0
2025-07-06,CP202,Nepean,LO,LP,75.94,6.0
2025-07-06,CP202,Nepean,ME,GA,2069.95,5.0
2025-07-06,CP202,Nepean,ME,M1,7661.02,5.0
2025-07-06,CP202,Nepean,ME,M3,799.98,2.0
2025-07-06,CP202,Nepean,ME,M4,7944.56,42.0
2025-07-06,CP202,Nepean,ME,M5,5774.14,11.0
2025-07-06,CP202,Nepean,ME,MA,199.99,1.0
2025-07-06,CP202,Nepean,ME,MB,1074.98,2.0
2025-07-06,CP202,Nepean,ME,MC,109.94,6.0
2025-07-06,CP202,Nepean,ME,ML,939.99,1.0
2025-07-06,CP202,Nepean,ME,PA,16.99,1.0
2025-07-06,CP202,Nepean,ME,PSD,584.99,1.0
2025-07-06,CP202,Nepean,ME,ZME,114.99,1.0
2025-07-06,CP202,Nepean,PA,PA,1416.39,9.0
2025-07-06,CP202,Nepean,PA,PM,479.95,5.0
2025-07-06,CP202,Nepean,PA,PSD,4537.1,7.0
2025-07-06,CP202,Nepean,PC,PIS,25412.739999999998,1246.0
2025-07-06,CP202,Nepean,PC,SPA,2844.46,182.0
2025-07-06,CP202,Nepean,PC,TES,3.99,1.0
2025-07-06,CP202,Nepean,PI,AP,120.9,10.0
2025-07-06,CP202,Nepean,PI,PP,994.54,147.0
2025-07-06,CP202,Nepean,PI,ZAP,214.91,9.0
2025-07-06,CP202,Nepean,PI,ZGA,7.5,1.0
2025-07-06,CP202,Nepean,SP,SP,14499.0,1.0
2025-07-06,CP37,Gatineau,AM,FB,199.99,1.0
2025-07-06,CP37,Gatineau,AP,AP,8271.85,66.0
2025-07-06,CP37,Gatineau,AP,API,24128.97,203.0
2025-07-06,CP37,Gatineau,AP,PP,2362.63,458.0
2025-07-06,CP37,Gatineau,AP,TES,1770.08,92.0
2025-07-06,CP37,Gatineau,AP,ZAP,149.99,1.0
2025-07-06,CP37,Gatineau,AS,AS,2750.49,65.0
2025-07-06,CP37,Gatineau,AS,ASC,759.99,3.0
2025-07-06,CP37,Gatineau,AS,SPA,293.87,13.0
2025-07-06,CP37,Gatineau,AS,TES,199.89,11.0
2025-07-06,CP37,Gatineau,BQ,BA,187.95999999999998,4.0
2025-07-06,CP37,Gatineau,BQ,BC,21.99,1.0
2025-07-06,CP37,Gatineau,BQ,BFU,624.99,1.0
2025-07-06,CP37,Gatineau,BQ,BLP,1899.95,5.0
2025-07-06,CP37,Gatineau,CH,THE,14780.0,6.0
2025-07-06,CP37,Gatineau,GA,GAP,5699.98,2.0
2025-07-06,CP37,Gatineau,HT,HAC,7297.0,3.0
2025-07-06,CP37,Gatineau,HT,HRE,6099.0,2.0
2025-07-06,CP37,Gatineau,HT,HYB,2599.0,1.0
2025-07-06,CP37,Gatineau,LO,AP,199.96,4.0
2025-07-06,CP37,Gatineau,LO,API,9.99,1.0
2025-07-06,CP37,Gatineau,LO,LE,529.83,17.0
2025-07-06,CP37,Gatineau,LO,LG,859.11,39.0
2025-07-06,CP37,Gatineau,LO,LJ,236.56,44.0
2025-07-06,CP37,Gatineau,LO,LP,265.82,18.0
2025-07-06,CP37,Gatineau,LO,MK,11.96,4.0
2025-07-06,CP37,Gatineau,LO,PP,8.99,1.0
2025-07-06,CP37,Gatineau,ME,GA,599.98,2.0
2025-07-06,CP37,Gatineau,ME,M1,3757.33,2.0
2025-07-06,CP37,Gatineau,ME,M4,10381.91,59.0
2025-07-06,CP37,Gatineau,ME,M5,3610.34,6.0
2025-07-06,CP37,Gatineau,ME,M7,999.99,1.0
2025-07-06,CP37,Gatineau,ME,MA,1045.9,22.0
2025-07-06,CP37,Gatineau,ME,MB,7195.929999999999,7.0
2025-07-06,CP37,Gatineau,ME,MC,737.99,25.0
2025-07-06,CP37,Gatineau,ME,MF,782.77,1.0
2025-07-06,CP37,Gatineau,ME,MO,190.98,2.0
2025-07-06,CP37,Gatineau,ME,PA,66.36,4.0
2025-07-06,CP37,Gatineau,ME,ZME,789.9300000000001,7.0
