week_ending,store_code_x,city,division_code,units,revenue,n_transactions,store_code_y,province,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,store_code,n_holidays,has_holiday,month
2025-06-29,CP40,Thetford Mines,BQ,3.0,2319.99,3,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,CH,7.0,6049.969999999999,9,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,GA,1.0,1999.99,2,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,HT,2.0,5198.0,3,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,LO,42.0,469.29,32,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,ME,15.0,7293.97,15,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,PA,1.0,16.99,1,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,PC,543.0,12583.87,220,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,SP,5.0,32246.66,7,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP40,Thetford Mines,TO,4.0,869.99,4,CP40,QC,17.94,28.8,30.9,70.03,6.0,0.0,6.0,CP40,1,1,6
2025-06-29,CP44,St-Constant,BQ,10.0,636.83,8,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,CH,2.0,3499.98,2,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,GA,3.0,5519.969999999999,3,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,HT,5.0,17695.0,5,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,LO,157.0,2966.05,122,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,ME,31.0,7914.28,27,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,PA,15.0,2169.64,15,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,PC,979.0,20757.26,227,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,SP,2.0,15998.0,2,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP44,St-Constant,TO,10.0,3093.44,10,CP44,QC,22.93,33.8,15.0,73.83,4.0,0.0,4.0,CP44,1,1,6
2025-06-29,CP45,Cowansville,BQ,15.0,3721.56,17,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,CH,2.0,4249.98,2,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,FI,2.0,547.37,2,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,HT,4.0,8499.96,7,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,LO,156.0,2674.58,113,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,ME,53.0,6515.74,40,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,PA,2.0,121.75,2,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,PC,1025.0,25726.76,307,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,SP,1.0,10499.0,1,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP45,Cowansville,TO,3.0,50.0,3,CP45,QC,21.0,31.1,24.9,68.76,5.0,0.0,5.0,CP45,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,BQ,13.0,4750.88,12,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,CH,1.0,3999.99,3,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,GA,5.0,14068.99,7,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,HT,1.0,4049.0,1,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,LO,38.0,472.62,35,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,ME,79.0,9730.13,58,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,PA,18.0,6133.29,18,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,PC,464.0,11591.57,223,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,SP,0.0,0.0,2,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP46,Sainte-Agathe-des-Monts,TO,2.0,750.0,2,CP46,QC,19.19,29.8,66.5,69.57,5.0,0.0,5.0,CP46,1,1,6
2025-06-29,CP47,Riviere-du-Loup,BQ,32.0,9071.76,30,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,CH,8.0,14069.95,7,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,GA,45.0,10877.55,5,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,HT,9.0,50310.56,8,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,LO,31.0,581.6899999999999,23,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,ME,15.0,11491.29,19,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,PA,3.0,193.96999999999997,3,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,PC,751.0,19935.74,277,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,SP,4.0,34099.97,5,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP47,Riviere-du-Loup,TO,14.0,2060.95,11,CP47,QC,16.71,27.7,16.5,72.24,4.0,0.0,4.0,CP47,1,1,6
2025-06-29,CP48,Beloeil,BQ,33.0,3682.69,34,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,CH,7.0,13549.93,6,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,FI,1.0,34.99,1,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,GA,5.0,9987.95,5,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,HT,7.0,15323.99,7,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,LO,339.0,7345.7,205,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,ME,162.0,26570.52,84,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,PA,6.0,1561.19,6,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,PC,1472.0,35140.3,270,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,SP,1.0,5499.0,1,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP48,Beloeil,TO,9.0,2433.9700000000003,9,CP48,QC,21.96,33.3,35.2,76.26,5.0,0.0,5.0,CP48,1,1,6
2025-06-29,CP77,Liquidation,BQ,9.0,1008.27,10,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,CH,1.0,949.99,1,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,GA,29.0,25985.17,28,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,LO,326.0,3638.59,181,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,ME,629.0,100627.02,281,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,PA,90.0,14791.22,73,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,PC,683.0,16275.67,204,,,,,,,,,,CP77,0,0,6
2025-06-29,CP77,Liquidation,SP,2.0,11498.99,2,,,,,,,,,,CP77,0,0,6
2025-07-06,CP02,Blainville,BQ,6.0,3628.94,6,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,CH,15.0,34134.28,10,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,FI,2.0,1299.98,2,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,GA,8.0,12149.92,12,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,HT,14.0,40864.16,15,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,LO,258.0,3815.23,183,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,ME,133.0,22902.6,73,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,PA,24.0,6563.37,23,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,PC,1602.0,42783.29,362,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,SP,1.0,18623.85,1,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP02,Blainville,TO,14.0,6367.46,18,CP02,QC,21.71,30.4,25.8,82.53,4.0,0.0,4.0,CP02,1,1,7
2025-07-06,CP04,Drummondville,BQ,5.0,74.96,4,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,CH,9.0,11379.91,6,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,FI,0.0,-27.99,1,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,GA,4.0,1527.96,4,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,HT,9.0,26191.0,8,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,LO,247.0,3212.73,162,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,ME,148.0,30634.86,78,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,PA,10.0,3658.36,13,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,PC,976.0,20677.9,277,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,SP,5.0,37127.49,5,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP04,Drummondville,TO,12.0,2223.96,12,CP04,QC,20.9,28.8,50.1,77.06,6.0,0.0,6.0,CP04,1,1,7
2025-07-06,CP05,Sherbrooke,BQ,35.0,11856.67,33,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,CH,24.0,37057.53,19,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,GA,34.0,49189.67999999999,28,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,HT,14.0,140283.94,27,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,LO,265.0,5357.07,159,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,ME,449.0,94904.61,225,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,PA,29.0,7696.75,33,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,PC,2010.0,47073.01,422,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,SP,5.0,33211.99,5,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP05,Sherbrooke,TO,45.0,26667.89,36,CP05,QC,20.11,28.8,45.0,87.3,5.0,0.0,5.0,CP05,1,1,7
2025-07-06,CP06,Granby,BQ,48.0,13950.66,48,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,CH,11.0,24816.46,10,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,FI,0.0,0.0,2,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,GA,39.0,57080.75,16,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,HT,9.0,7585.9,21,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,LO,293.0,5213.17,191,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,ME,596.0,137591.38,334,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,PA,35.0,15757.320000000002,27,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,PC,1760.0,44936.44,433,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,SP,4.0,30312.98,4,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP06,Granby,TO,13.0,9287.8,15,CP06,QC,20.54,28.7,57.3,86.41,5.0,0.0,5.0,CP06,1,1,7
2025-07-06,CP07,Laval,BQ,23.0,3840.83,15,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,CH,15.0,32507.06,14,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,FI,5.0,2201.95,5,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,GA,16.0,31173.31,26,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,HT,17.0,40931.630000000005,15,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,LO,557.0,8517.51,369,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,ME,506.0,95599.36,253,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,PA,74.0,15413.23,45,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,PC,2302.0,57857.97,426,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,SP,5.0,40002.43,5,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP07,Laval,TO,21.0,7632.75,20,CP07,QC,22.14,31.5,23.0,82.09,4.0,0.0,4.0,CP07,1,1,7
2025-07-06,CP08,Longueuil,BQ,16.0,5361.86,15,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,CH,3.0,8979.97,3,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,FI,1.0,639.99,3,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,GA,16.0,1549.84,3,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,HT,3.0,7603.18,3,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,LO,129.0,2826.74,96,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,ME,188.0,40692.79,107,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,PA,23.0,5685.95,22,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,PC,1220.0,26921.86,266,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP08,Longueuil,TO,9.0,5512.11,9,CP08,QC,22.29,31.5,28.0,79.85,4.0,0.0,4.0,CP08,1,1,7
2025-07-06,CP10,Saint-Jérôme,BQ,65.0,19848.68,55,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,CH,9.0,23027.93,10,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,FI,3.0,185.97,2,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,GA,17.0,33929.84,16,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,HT,4.0,16281.15,5,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,LO,387.0,6957.46,245,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,ME,339.0,57876.48,154,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,PA,17.0,3886.94,18,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,PC,1504.0,35080.55,356,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,SP,7.0,54526.98,7,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP10,Saint-Jérôme,TO,9.0,2398.9700000000003,10,CP10,QC,21.1,29.0,23.5,81.74,4.0,0.0,4.0,CP10,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,BQ,12.0,1517.89,12,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,CH,9.0,16438.92,12,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,FI,2.0,10.0,1,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,GA,7.0,4491.94,11,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,HT,11.0,43806.1,15,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,LO,46.0,907.56,39,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,ME,100.0,34046.66,62,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,PA,10.0,242.2,7,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,PC,537.0,15689.98,204,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,SP,1.0,6999.99,1,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP12,St-Georges-de-Beauce,TO,14.0,2129.9700000000003,13,CP12,QC,19.89,27.9,45.0,78.17,6.0,0.0,6.0,CP12,1,1,7
2025-07-06,CP13,Victoriaville,BQ,13.0,776.9000000000001,10,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,CH,5.0,9624.95,7,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,GA,10.0,10962.9,10,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,HT,5.0,12268.25,5,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,LO,82.0,854.02,48,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,ME,121.0,30372.1,88,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,PA,11.0,1610.13,11,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,PC,698.0,16551.19,234,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,SP,4.0,27485.05,4,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP13,Victoriaville,TO,5.0,77.49000000000001,7,CP13,QC,20.11,28.1,45.5,76.25,5.0,0.0,5.0,CP13,1,1,7
2025-07-06,CP15,Repentigny,BQ,16.0,2399.84,15,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,CH,9.0,24394.91,7,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,FI,1.0,999.99,1,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,GA,7.0,6964.93,7,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,HT,6.0,16594.989999999998,6,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,LO,255.0,3320.77,159,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,ME,138.0,24388.61,98,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,PA,38.0,4640.29,33,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,PC,1600.0,38207.68,320,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,SP,2.0,6376.49,2,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP15,Repentigny,TO,6.0,2554.1000000000004,8,CP15,QC,22.09,29.9,27.2,76.16,5.0,0.0,5.0,CP15,1,1,7
2025-07-06,CP16,Chicoutimi,BQ,24.0,3487.0899999999997,24,CP16,QC,19.14,27.7,65.5,66.38,6.0,0.0,6.0,CP16,1,1,7
2025-07-06,CP16,Chicoutimi,CH,21.0,36429.79,16,CP16,QC,19.14,27.7,65.5,66.38,6.0,0.0,6.0,CP16,1,1,7
2025-07-06,CP16,Chicoutimi,GA,2.0,10503.96,4,CP16,QC,19.14,27.7,65.5,66.38,6.0,0.0,6.0,CP16,1,1,7
2025-07-06,CP16,Chicoutimi,HT,9.0,25003.8,12,CP16,QC,19.14,27.7,65.5,66.38,6.0,0.0,6.0,CP16,1,1,7
2025-07-06,CP16,Chicoutimi,LO,340.0,5029.82,167,CP16,QC,19.14,27.7,65.5,66.38,6.0,0.0,6.0,CP16,1,1,7
