store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP28,Pointe-aux-Trembles,ME,95,91,25.91578947368421,4280.832947368421,12.0,30.03248707575194,2462.0,1.1588490138896972,0.04210526315789476,naive,False
CP28,Pointe-aux-Trembles,PA,52,51,5.480769230769231,631.6242307692307,3.0,4.94078815898596,285.0,0.9014771377798945,0.019230769230769273,naive,False
CP28,Pointe-aux-Trembles,PC,125,125,555.064,11515.503279999999,166.0,755.881623092553,69383.0,1.3617918349821878,0.0,xgboost,False
CP28,Pointe-aux-Trembles,SP,40,39,1.2,8918.801,1.0,0.5638694156883471,48.0,0.4698911797402893,0.025000000000000022,naive,False
CP28,Pointe-aux-Trembles,TO,44,40,24.84090909090909,1825.8022727272728,3.0,93.8434974223396,1093.0,3.7777803170932684,0.09090909090909094,naive,False
CP32,St-Hyacinthe,BQ,92,92,10.23913043478261,1986.9424999999999,5.5,10.086842223844583,942.0,0.9851268413945876,0.0,naive,False
CP32,St-Hyacinthe,CH,75,75,3.52,7635.390666666665,3.0,2.6679276297976755,264.0,0.757933985737976,0.0,naive,False
CP32,St-Hyacinthe,FI,96,95,3.5104166666666665,1473.2190625,3.0,3.521347803168156,337.0,1.0031139142556171,0.01041666666666663,naive,False
CP32,St-Hyacinthe,GA,84,82,7.583333333333333,10403.22488095238,4.0,8.282960202661577,637.0,1.0922584882630653,0.023809523809523836,naive,False
CP32,St-Hyacinthe,HT,81,80,3.506172839506173,8445.012345679012,3.0,2.6130607378614616,284.0,0.7452743653759802,0.012345679012345734,naive,False
CP32,St-Hyacinthe,LO,121,121,42.82644628099174,612.2173553719008,13.0,61.2597852980717,5182.0,1.4304195332046845,0.0,naive,False
CP32,St-Hyacinthe,ME,119,116,52.45378151260504,11063.111344537816,19.0,64.39901408593143,6242.0,1.2277287209589618,0.025210084033613467,naive,False
CP32,St-Hyacinthe,PA,64,63,5.609375,1861.54375,4.0,4.413605183326406,359.0,0.7868265507879943,0.015625,naive,False
CP32,St-Hyacinthe,PC,125,125,598.904,14217.576,250.0,761.9551720790829,74863.0,1.2722492621172723,0.0,xgboost,False
CP32,St-Hyacinthe,SP,79,79,1.9493670886075949,12975.302658227849,1.0,1.3194670075568993,154.0,0.6768694389415263,0.0,naive,False
