week_ending,store_code,city,province,division_code,units,gross_units,returns,n_transactions,fiscal_year,fiscal_week
2023-11-12,CP04 - Drummondville,Drummondville,QC,SE,9.0,9.0,0.0,2,2024,2
2023-11-12,CP06 - Granby,Granby,QC,AP,295.0,295.0,0.0,6,2024,2
2023-11-12,CP06 - Granby,Granby,QC,AS,14.0,14.0,0.0,4,2024,2
2023-11-12,CP06 - Granby,Granby,QC,BQ,4.0,4.0,0.0,3,2024,2
2023-11-12,CP06 - Granby,Granby,QC,FI,4.0,4.0,0.0,2,2024,2
2023-11-12,CP06 - Granby,Granby,QC,GA,6.0,6.0,0.0,3,2024,2
2023-11-12,CP06 - Granby,Granby,QC,IN,1438.0,1438.0,0.0,5,2024,2
2023-11-12,CP06 - Granby,Granby,QC,LI,2.0,2.0,0.0,2,2024,2
2023-11-12,CP06 - Granby,Granby,QC,LO,30.0,30.0,0.0,6,2024,2
2023-11-12,CP06 - Granby,Granby,QC,ME,17.0,17.0,0.0,6,2024,2
2023-11-12,CP06 - Granby,Granby,QC,PC,306.0,306.0,0.0,6,2024,2
2023-11-12,CP06 - Granby,Granby,QC,PI,64.0,65.0,1.0,6,2024,2
2023-11-12,CP06 - Granby,Granby,QC,SE,5266.68,5266.68,0.0,4,2024,2
2023-11-12,CP06 - Granby,Granby,QC,TO,0.0,0.0,0.0,1,2024,2
2023-11-12,CP07 - Laval,Laval,QC,AP,234.0,234.0,0.0,6,2024,1
2023-11-12,CP07 - Laval,Laval,QC,AS,74.0,74.0,0.0,6,2024,1
2023-11-12,CP07 - Laval,Laval,QC,BQ,19.0,19.0,0.0,2,2024,1
2023-11-12,CP07 - Laval,Laval,QC,CC,0.0,0.0,2.0,2,2024,2
2023-11-12,CP07 - Laval,Laval,QC,CH,1.0,1.0,0.0,1,2024,2
2023-11-12,CP07 - Laval,Laval,QC,CR,1.0,1.0,0.0,1,2024,2
2023-11-12,CP07 - Laval,Laval,QC,FI,9.0,9.0,0.0,5,2024,1
2023-11-12,CP07 - Laval,Laval,QC,GA,7.0,8.0,1.0,5,2024,1
2023-11-12,CP07 - Laval,Laval,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP07 - Laval,Laval,QC,IN,110.0,110.0,0.0,4,2024,1
2023-11-12,CP07 - Laval,Laval,QC,LI,5.0,5.0,0.0,4,2024,1
2023-11-12,CP07 - Laval,Laval,QC,LO,37.0,37.0,0.0,5,2024,1
2023-11-12,CP07 - Laval,Laval,QC,ME,62.0,62.0,0.0,7,2024,1
2023-11-12,CP07 - Laval,Laval,QC,PC,729.0,729.0,0.0,7,2024,1
2023-11-12,CP07 - Laval,Laval,QC,PI,991.0,991.0,0.0,7,2024,1
2023-11-12,CP07 - Laval,Laval,QC,SE,55.0,55.0,0.0,7,2024,1
2023-11-12,CP07 - Laval,Laval,QC,SP,3.0,3.0,0.0,1,2024,2
2023-11-12,CP07 - Laval,Laval,QC,TO,5.0,5.0,0.0,4,2024,1
2023-11-12,CP08 - Longueuil,Longueuil,QC,AP,184.0,184.0,0.0,6,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,AS,67.0,67.0,0.0,6,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,AZ,175.0,175.0,0.0,6,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,BQ,1.0,1.0,0.0,1,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,CC,2.0,2.0,0.0,2,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,CH,2.0,2.0,0.0,2,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,FI,5.0,5.0,0.0,3,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,GA,8.0,8.0,0.0,3,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,HT,2.0,2.0,0.0,1,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,IN,2.0,2.0,0.0,1,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,INM,4.0,4.0,0.0,3,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,LI,13.0,13.0,0.0,4,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,LO,18.0,18.0,0.0,5,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,ME,19.0,19.0,0.0,4,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,PC,211.0,211.0,0.0,6,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,PI,31.0,31.0,0.0,6,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,SE,12.0,12.0,0.0,5,2024,2
2023-11-12,CP08 - Longueuil,Longueuil,QC,SP,2.0,2.0,0.0,2,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,AB,5.0,5.0,0.0,1,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,AP,62.0,62.0,0.0,6,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,AS,21.0,21.0,0.0,5,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,AZ,93.0,93.0,0.0,5,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,BQ,0.0,1.0,1.0,2,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,CH,2.0,2.0,0.0,2,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,FI,2.0,2.0,0.0,1,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,GA,2.0,2.0,0.0,2,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,LI,2.0,2.0,0.0,1,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,LO,43.0,43.0,0.0,4,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,ME,11.0,11.0,0.0,1,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,PC,147.0,147.0,0.0,6,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,PI,26.0,26.0,0.0,6,2024,2
2023-11-12,CP15 - Repentigny,Repentigny,QC,SE,13.0,13.0,0.0,4,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,AP,385.0,386.0,1.0,5,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,AS,18.0,18.0,0.0,6,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,AZ,61.0,61.0,0.0,6,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,BQ,3.0,3.0,0.0,2,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,CH,1.0,1.0,0.0,1,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,FI,4.0,4.0,0.0,3,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,GA,2.0,2.0,0.0,1,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,LI,2.0,2.0,0.0,2,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,LO,21.0,21.0,0.0,5,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,ME,4.0,4.0,0.0,3,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,PC,188.0,188.0,0.0,6,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,PI,33.0,33.0,0.0,6,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,SE,2.0,3.0,1.0,3,2024,2
2023-11-12,CP16 - Chicoutimi,Chicoutimi,QC,SEC,25.0,25.0,0.0,5,2024,2
2023-11-12,CP202 - Nepean,Nepean,ON,AP,67.0,67.0,0.0,6,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,AS,110.0,110.0,0.0,6,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,AZ,2.0,2.0,0.0,2,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,DI,3.0,3.0,0.0,3,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,GA,1.0,1.0,0.0,1,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,IN,2.0,2.0,0.0,1,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,LI,7.0,7.0,0.0,3,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,LO,1.0,1.0,0.0,1,2024,2
2023-11-12,CP202 - Nepean,Nepean,ON,ME,16.0,16.0,0.0,6,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,PA,2.0,2.0,0.0,1,2024,2
2023-11-12,CP202 - Nepean,Nepean,ON,PC,327.0,327.0,0.0,6,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,PI,72.0,72.0,0.0,6,2024,1
2023-11-12,CP202 - Nepean,Nepean,ON,SP,3.0,3.0,0.0,3,2024,1
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AP,338.0,338.0,0.0,6,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AS,10.0,10.0,0.0,3,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AZ,133.0,133.0,0.0,6,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,CH,1.0,1.0,0.0,1,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,CR,17.0,17.0,0.0,2,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,FI,4.0,4.0,0.0,1,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,GA,4.0,4.0,0.0,3,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,IN,2.0,2.0,0.0,1,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,INM,2.0,2.0,0.0,1,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,LO,62.0,62.0,0.0,4,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PC,166.0,166.0,0.0,6,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PI,13.0,13.0,0.0,3,2024,2
2023-11-12,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,SE,3.0,3.0,0.0,2,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AP,233.0,233.0,0.0,6,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AS,3.0,3.0,0.0,3,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,BQ,1.0,1.0,0.0,1,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,FI,6.0,6.0,0.0,4,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,IN,126.0,126.0,0.0,3,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LI,1.0,1.0,0.0,1,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LO,3.0,3.0,0.0,2,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,ME,8.0,8.0,0.0,5,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PC,217.0,217.0,0.0,6,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PI,24.0,24.0,0.0,6,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,SE,102.0,102.0,0.0,3,2024,2
2023-11-12,CP32 - St-Hyacinthe,St-Hyacinthe,QC,TO,1.0,1.0,0.0,1,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AB,1.0,1.0,0.0,1,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AP,62.0,62.0,0.0,5,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AS,9.0,9.0,0.0,5,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AZ,21.0,21.0,0.0,5,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,BQ,1.0,1.0,0.0,1,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,CH,0.0,0.0,1.0,1,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,LO,2.0,2.0,0.0,1,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,ME,2.0,2.0,0.0,2,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PC,118.0,118.0,0.0,6,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PI,14.0,14.0,0.0,5,2024,2
2023-11-12,CP33 - Sorel-Tracy,Sorel-Tracy,QC,SE,4.0,4.0,0.0,2,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AP,237.0,237.0,0.0,6,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AS,21.0,21.0,0.0,5,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AZ,51.0,51.0,0.0,6,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,BQ,4.0,4.0,0.0,3,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,CH,3.0,3.0,0.0,3,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,CR,13.0,13.0,0.0,2,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,FI,3.0,3.0,0.0,3,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,GA,0.0,1.0,1.0,2,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,IN,3.0,3.0,0.0,1,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LI,5.0,5.0,0.0,3,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LO,2.0,2.0,0.0,1,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,ME,8.0,9.0,1.0,4,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,MK,3.0,3.0,0.0,1,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PC,379.0,379.0,0.0,6,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PI,44.0,44.0,0.0,6,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,SE,7.0,7.0,0.0,4,2024,2
2023-11-12,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,SP,2.0,2.0,0.0,2,2024,2
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,AB,15.0,15.0,0.0,3,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,AP,385.0,385.0,0.0,7,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,AS,30.0,30.0,0.0,7,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,BQ,4.0,4.0,0.0,3,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,CH,7.0,7.0,0.0,5,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,FI,1.0,1.0,0.0,1,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,GA,5.0,5.0,0.0,2,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,LO,27.0,27.0,0.0,5,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,ME,13.0,13.0,0.0,4,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,PA,5.0,5.0,0.0,1,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,PC,406.0,406.0,0.0,7,2024,1
2023-11-12,CP36 - Saint-Eustache,Saint-Eustache,QC,PI,15.0,15.0,0.0,6,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,AP,246.0,257.0,11.0,7,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,AS,136.0,136.0,0.0,7,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,AZ,2.0,3.0,1.0,4,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,BQ,2.0,2.0,0.0,1,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,CH,1.0,1.0,0.0,1,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,DI,4.0,4.0,0.0,4,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,FI,4.0,4.0,0.0,3,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,HT,2.0,2.0,0.0,2,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,IN,37.5,37.5,0.0,5,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,LI,6.0,6.0,0.0,4,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,LO,15.0,15.0,0.0,4,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,ME,12.0,12.0,0.0,5,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,MK,5.0,5.0,0.0,4,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,PC,521.0,521.0,0.0,7,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,PI,177.0,177.0,0.0,7,2024,1
2023-11-12,CP37 - Gatineau,Gatineau,QC,SP,1.0,1.0,0.0,1,2024,2
2023-11-12,CP37 - Gatineau,Gatineau,QC,TO,3.0,3.0,0.0,2,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,AP,35.0,35.0,0.0,6,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,AS,10.0,10.0,0.0,4,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,AZ,24.0,24.0,0.0,4,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,CH,1.0,1.0,0.0,1,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,FI,2.0,2.0,0.0,2,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,GA,2.0,2.0,0.0,2,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,INM,1.0,1.0,0.0,1,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,LI,1.0,1.0,0.0,1,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,LO,2.0,2.0,0.0,1,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,PC,88.0,88.0,0.0,6,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,PI,11.0,11.0,0.0,5,2024,2
2023-11-12,CP39 - Joliette,Joliette,QC,SE,2.0,2.0,0.0,2,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,AP,92.0,92.0,0.0,6,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,AS,58.0,58.0,0.0,6,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,AZ,31.0,31.0,0.0,6,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,CC,1.0,1.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,CH,2.0,2.0,0.0,2,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,CR,1.0,1.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,DI,16.0,16.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,GA,3.0,3.0,0.0,3,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,HT,1.0,1.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,IN,1.0,1.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,INM,3.0,3.0,0.0,1,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,LI,4.0,4.0,0.0,2,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,LO,11.0,11.0,0.0,3,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,ME,3.0,3.0,0.0,2,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,PC,123.0,123.0,0.0,6,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,PI,25.0,26.0,1.0,4,2024,2
2023-11-12,CP44 - St-Constant,St-Constant,QC,SE,2.0,2.0,0.0,2,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,AP,84.0,84.0,0.0,6,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,AS,11.0,11.0,0.0,5,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,BQ,1.0,1.0,0.0,1,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,FI,10.0,10.0,0.0,1,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,IN,6.0,6.0,0.0,3,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,LI,1.0,1.0,0.0,1,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,LO,7.0,7.0,0.0,3,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,ME,1.0,1.0,0.0,2,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,MK,3.0,3.0,0.0,2,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,PC,144.0,144.0,0.0,6,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,PI,18.0,18.0,0.0,6,2024,2
2023-11-12,CP45 - Cowansville,Cowansville,QC,SE,50.0,50.0,0.0,1,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,AP,171.0,171.0,0.0,6,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,AS,76.0,76.0,0.0,6,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,AZ,256.0,256.0,0.0,6,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,CH,2.0,2.0,0.0,3,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,FI,2.0,2.0,0.0,2,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,GA,1.0,1.0,0.0,1,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,HT,4.0,4.0,0.0,2,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,IN,2.0,2.0,0.0,1,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,INM,2.0,2.0,0.0,1,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,LI,3.0,3.0,0.0,1,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,LO,28.0,28.0,0.0,3,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,ME,6.0,6.0,0.0,4,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,PC,171.0,171.0,0.0,6,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,PI,22.0,22.0,0.0,4,2024,2
2023-11-12,CP48 - Beloeil,Beloeil,QC,SE,3.0,3.0,0.0,2,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,AP,55.0,55.0,0.0,6,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,AS,12.0,12.0,0.0,5,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,BQ,1.0,1.0,0.0,1,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,CH,3.0,3.0,0.0,2,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,FI,1.0,1.0,0.0,2,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,GA,4.0,4.0,0.0,2,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,HT,3.0,3.0,0.0,3,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,IN,8.0,8.0,0.0,3,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,LI,2.0,2.0,0.0,2,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,LO,7.0,7.0,0.0,2,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,ME,25.0,25.0,0.0,5,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,PA,1.0,2.0,1.0,2,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,PC,77.0,77.0,0.0,4,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,PI,190.0,190.0,0.0,6,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,SE,6.0,6.0,0.0,4,2024,2
2023-11-19,CP02 - Blainville,Blainville,QC,SP,1.0,1.0,0.0,1,2024,3
2023-11-19,CP02 - Blainville,Blainville,QC,TO,3.0,3.0,0.0,3,2024,2
2023-11-19,CP04 - Drummondville,Drummondville,QC,AP,82.0,82.0,0.0,6,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,AS,49.0,49.0,0.0,6,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,AZ,9.0,9.0,0.0,4,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,CC,4.0,4.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,CH,3.0,3.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,FI,5.0,5.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,GA,3.0,3.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,HT,2.0,2.0,0.0,1,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,IN,1.0,1.0,0.0,1,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,INM,4.0,4.0,0.0,1,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,LI,2.0,2.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,LO,54.0,54.0,0.0,6,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,ME,3.0,3.0,0.0,2,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,PC,170.0,170.0,0.0,6,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,PI,44.0,44.0,0.0,5,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,SE,20.0,20.0,0.0,3,2024,3
2023-11-19,CP04 - Drummondville,Drummondville,QC,SP,2.0,2.0,0.0,2,2024,3
2023-11-19,CP06 - Granby,Granby,QC,AP,398.0,398.0,0.0,6,2024,3
2023-11-19,CP06 - Granby,Granby,QC,AS,14.0,14.0,0.0,4,2024,3
2023-11-19,CP06 - Granby,Granby,QC,CH,2.0,2.0,0.0,2,2024,3
